source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010043,response to zinc ion,0.7496831367869746,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus."" [GOC:sm]",45,389,1,22737,0.002570694087403599,0.022222222222222223,query_1,['GO:0010038']
GO:BP,GO:0010089,xylem development,0.7496831367869746,False,"""The formation of the principal water-conducting tissue of a vascular plant."" [GOC:tb, ISBN:0471245208]",45,389,1,22737,0.002570694087403599,0.022222222222222223,query_1,['GO:0010087']
GO:BP,GO:0120251,hydrocarbon biosynthetic process,0.7496831367869746,False,"""The chemical reactions and pathways resulting in the formation of a hydrocarbon, a compound consisting of carbon and hydrogen only."" [GOC:krc, Wikipedia:Hydrocarbon]",45,389,1,22737,0.002570694087403599,0.022222222222222223,query_1,"['GO:0009058', 'GO:0120252']"
GO:BP,GO:0006346,DNA methylation-dependent constitutive heterochromatin formation,0.7496831367869746,False,"""Formation of constitutive heterochromatin by a pathway that includes methylation of genomic DNA such as CpG islands."" [GOC:mah]",45,389,1,22737,0.002570694087403599,0.022222222222222223,query_1,['GO:0140719']
GO:BP,GO:0051247,positive regulation of protein metabolic process,0.7496831367869746,False,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",45,389,1,22737,0.002570694087403599,0.022222222222222223,query_1,"['GO:0010604', 'GO:0019538', 'GO:0051246']"
GO:BP,GO:2000026,regulation of multicellular organismal development,0.7496831367869746,False,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",345,389,6,22737,0.015424164524421594,0.017391304347826087,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
GO:BP,GO:0016144,S-glycoside biosynthetic process,0.7522715166513668,False,"""The chemical reactions and pathways resulting in the formation of S-glycosides, any compound in which a glycosyl group has been substituted into a thiol group."" [ISBN:0198506732]",46,389,1,22737,0.002570694087403599,0.021739130434782608,query_1,"['GO:0044272', 'GO:1901659']"
GO:BP,GO:1905039,carboxylic acid transmembrane transport,0.7522715166513668,False,"""The process in which carboxylic acid is transported across a membrane."" [GO_REF:0000069, GOC:TermGenie, PMID:10869563]",46,389,1,22737,0.002570694087403599,0.021739130434782608,query_1,"['GO:0046942', 'GO:0055085']"
GO:BP,GO:0010449,root meristem growth,0.7522715166513668,False,"""The increase in size or mass of a root meristem, a population of undifferentiated cells in a plant root which maintains a continuous balance between the production of stem cells and the incorporation of their derivatives into the growth of the root."" [GOC:tb]",46,389,1,22737,0.002570694087403599,0.021739130434782608,query_1,"['GO:0035266', 'GO:0048364']"
GO:BP,GO:0042537,benzene-containing compound metabolic process,0.7522715166513668,False,"""The chemical reactions and pathways involving benzene, C6H6, a volatile, very inflammable liquid, contained in the naphtha produced by the destructive distillation of coal, from which it is separated by fractional distillation, or any of its derivatives."" [GOC:jl]",46,389,1,22737,0.002570694087403599,0.021739130434782608,query_1,['GO:0008152']
GO:BP,GO:0019761,glucosinolate biosynthetic process,0.7522715166513668,False,"""The chemical reactions and pathways resulting in the formation of glucosinolates, substituted thioglucosides found in rapeseed products and related cruciferae."" [GOC:ai]",46,389,1,22737,0.002570694087403599,0.021739130434782608,query_1,"['GO:0016144', 'GO:0019760']"
GO:BP,GO:0048571,long-day photoperiodism,0.7522715166513668,False,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, a day length that exceeds a particular duration known as the 'critical day length'. The critical day length varies between species. Although the term long-day is used, most species actually respond to the duration of the night, so that the response will occur when a period of darkness falls short of the number of hours defined by 24 hours minus the critical day length."" [GOC:jid, GOC:pj, ISBN:0582015952, ISBN:0697037754, ISBN:0709408862]",46,389,1,22737,0.002570694087403599,0.021739130434782608,query_1,['GO:0009648']
GO:BP,GO:0170035,L-amino acid catabolic process,0.7522715166513668,False,"""The chemical reactions and pathways resulting in the breakdown of an L-amino acid."" [GOC:edw]",46,389,1,22737,0.002570694087403599,0.021739130434782608,query_1,"['GO:0170033', 'GO:1901606']"
GO:BP,GO:0030865,cortical cytoskeleton organization,0.7553875175643586,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures in the cell cortex, i.e. just beneath the plasma membrane."" [GOC:dph, GOC:jl, GOC:mah]",47,389,1,22737,0.002570694087403599,0.02127659574468085,query_1,['GO:0007010']
GO:BP,GO:0071554,cell wall organization or biogenesis,0.7553875175643586,False,"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cell wall."" [GOC:mah]",588,389,10,22737,0.02570694087403599,0.017006802721088437,query_1,['GO:0009987']
GO:BP,GO:0009081,branched-chain amino acid metabolic process,0.7553875175643586,False,"""The chemical reactions and pathways involving amino acids containing a branched carbon skeleton, comprising isoleucine, leucine and valine."" [GOC:ai]",47,389,1,22737,0.002570694087403599,0.02127659574468085,query_1,"['GO:0006520', 'GO:0019752']"
GO:BP,GO:0009555,pollen development,0.7553875175643586,False,"""The process whose specific outcome is the progression of the pollen grain over time, from its formation to the mature structure. The process begins with the meiosis of the microsporocyte to form four haploid microspores. The nucleus of each microspore then divides by mitosis to form a two-celled organism, the pollen grain, that contains a tube cell as well as a smaller generative cell. The pollen grain is surrounded by an elaborate cell wall. In some species, the generative cell immediately divides again to give a pair of sperm cells. In most flowering plants, however this division takes place later, in the tube that develops when a pollen grain germinates."" [GOC:mtg_plant, GOC:mtg_sensu, GOC:tb]",289,389,5,22737,0.012853470437017995,0.01730103806228374,query_1,['GO:0048229']
GO:BP,GO:0007267,cell-cell signaling,0.7553875175643586,False,"""Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell. Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions."" [GOC:dos, GOC:mah]",47,389,1,22737,0.002570694087403599,0.02127659574468085,query_1,"['GO:0007154', 'GO:0023052']"
GO:BP,GO:0000096,sulfur amino acid metabolic process,0.7553875175643586,False,"""The chemical reactions and pathways involving amino acids containing sulfur, comprising cysteine, homocysteine, methionine and selenocysteine."" [GOC:ai]",47,389,1,22737,0.002570694087403599,0.02127659574468085,query_1,"['GO:0006790', 'GO:0019752']"
GO:BP,GO:0000165,MAPK cascade,0.7553875175643586,False,"""An intracellular protein kinase cascade containing at least a MAP kinase (MAPK). It starts with the activation of a MAP3K, and the consecutive activation of a MPK2K and a MAPK. The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell."" [PMID:20811974, PMID:9561267]",47,389,1,22737,0.002570694087403599,0.02127659574468085,query_1,['GO:0141124']
GO:BP,GO:1902531,regulation of intracellular signal transduction,0.7582645826921879,False,"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",48,389,1,22737,0.002570694087403599,0.020833333333333332,query_1,"['GO:0009966', 'GO:0035556']"
GO:BP,GO:0009851,auxin biosynthetic process,0.7582645826921879,False,"""The chemical reactions and pathways resulting in the formation of auxins, plant hormones that regulate aspects of plant growth."" [GOC:lm, GOC:lr, ISBN:0122146743]",48,389,1,22737,0.002570694087403599,0.020833333333333332,query_1,"['GO:0009850', 'GO:0042446']"
GO:BP,GO:0140719,constitutive heterochromatin formation,0.7582645826921879,False,"""The compaction of chromatin into heterochromatin, a conformation that is refractory to transcription and in that involves the methylation of histone H3K9. Constitutive heterochromatin cannot be converted back to euchromatin, the transcriptionally-active conformation."" [PMID:17936700]",48,389,1,22737,0.002570694087403599,0.020833333333333332,query_1,['GO:0031507']
GO:BP,GO:0045893,positive regulation of DNA-templated transcription,0.7582645826921879,False,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",292,389,5,22737,0.012853470437017995,0.017123287671232876,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902680']"
GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,0.7582645826921879,False,"""Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",292,389,5,22737,0.012853470437017995,0.017123287671232876,query_1,"['GO:0010557', 'GO:0032774', 'GO:0051254', 'GO:2001141']"
GO:BP,GO:0031122,cytoplasmic microtubule organization,0.7582645826921879,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures formed of microtubules and associated proteins in the cytoplasm of a cell."" [GOC:mah]",48,389,1,22737,0.002570694087403599,0.020833333333333332,query_1,"['GO:0000226', 'GO:0097435']"
GO:BP,GO:0002237,response to molecule of bacterial origin,0.7582645826921879,False,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."" [GOC:rl, GOC:sm]",48,389,1,22737,0.002570694087403599,0.020833333333333332,query_1,"['GO:0009617', 'GO:0043207']"
GO:BP,GO:0045017,glycerolipid biosynthetic process,0.7642143122635764,False,"""The chemical reactions and pathways resulting in the formation of glycerolipids, any lipid with a glycerol backbone."" [GOC:ai]",111,389,2,22737,0.005141388174807198,0.018018018018018018,query_1,"['GO:0008610', 'GO:0046486']"
GO:BP,GO:0009668,plastid membrane organization,0.7661967582992797,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of either of the lipid bilayers surrounding a plastid."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",49,389,1,22737,0.002570694087403599,0.02040816326530612,query_1,"['GO:0009657', 'GO:0061024']"
GO:BP,GO:0040007,growth,0.7793878074220498,False,"""The increase in size or mass of an entire organism, a part of an organism or a cell."" [GOC:bf, GOC:ma]",542,389,9,22737,0.02313624678663239,0.016605166051660517,query_1,['GO:0008150']
GO:BP,GO:0009860,pollen tube growth,0.7793878074220498,False,"""Growth of pollen via tip extension of the intine wall."" [ISBN:0943088399]",114,389,2,22737,0.005141388174807198,0.017543859649122806,query_1,"['GO:0003006', 'GO:0009932', 'GO:0048588', 'GO:0048868']"
GO:BP,GO:0061024,membrane organization,0.7793878074220498,False,"""A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins."" [GOC:dph, GOC:tb]",176,389,3,22737,0.007712082262210797,0.017045454545454544,query_1,['GO:0016043']
GO:BP,GO:0046395,carboxylic acid catabolic process,0.7814239756341591,False,"""The chemical reactions and pathways resulting in the breakdown of carboxylic acids, any organic acid containing one or more carboxyl (-COOH) groups."" [ISBN:0198506732]",115,389,2,22737,0.005141388174807198,0.017391304347826087,query_1,"['GO:0016054', 'GO:0019752']"
GO:BP,GO:0016054,organic acid catabolic process,0.7814239756341591,False,"""The chemical reactions and pathways resulting in the breakdown of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",115,389,2,22737,0.005141388174807198,0.017391304347826087,query_1,"['GO:0006082', 'GO:0044282']"
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,0.7814239756341591,False,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",177,389,3,22737,0.007712082262210797,0.01694915254237288,query_1,"['GO:0009653', 'GO:0032502']"
GO:BP,GO:0010608,post-transcriptional regulation of gene expression,0.7814239756341591,False,"""Any process that modulates the frequency, rate or extent of gene expression after the production of an RNA transcript."" [GOC:dph, GOC:tb]",239,389,4,22737,0.010282776349614395,0.016736401673640166,query_1,['GO:0010468']
GO:BP,GO:0170040,proteinogenic amino acid catabolic process,0.782256177557923,False,"""The chemical reactions and pathways resulting in the breakdown of any amino acid that is incorporated into protein naturally by ribosomal translation of mRNA, and that has a specific codon for translation from mRNA to protein."" [GOC:ew]",52,389,1,22737,0.002570694087403599,0.019230769230769232,query_1,"['GO:0046395', 'GO:0170039']"
GO:BP,GO:0061025,membrane fusion,0.782256177557923,False,"""The membrane organization process that joins two lipid bilayers to form a single membrane."" [GOC:dph, GOC:tb]",52,389,1,22737,0.002570694087403599,0.019230769230769232,query_1,['GO:0061024']
GO:BP,GO:1901420,negative regulation of response to alcohol,0.782256177557923,False,"""Any process that stops, prevents or reduces the frequency, rate or extent of response to alcohol."" [GOC:mengo_curators, GOC:TermGenie]",52,389,1,22737,0.002570694087403599,0.019230769230769232,query_1,"['GO:0048585', 'GO:0097305', 'GO:1901419']"
GO:BP,GO:0009788,negative regulation of abscisic acid-activated signaling pathway,0.782256177557923,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of abscisic acid (ABA) signaling."" [GOC:lr]",52,389,1,22737,0.002570694087403599,0.019230769230769232,query_1,"['GO:0009738', 'GO:0009787', 'GO:0009968', 'GO:1905958']"
GO:BP,GO:1905958,negative regulation of cellular response to alcohol,0.782256177557923,False,"""Any process that stops, prevents or reduces the frequency, rate or extent of cellular response to alcohol."" [GO_REF:0000058, GOC:TermGenie, PMID:26434723]",52,389,1,22737,0.002570694087403599,0.019230769230769232,query_1,"['GO:0048523', 'GO:0097306', 'GO:1901420', 'GO:1905957']"
GO:BP,GO:0048518,positive regulation of biological process,0.7851921238407656,False,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",910,389,15,22737,0.038560411311053984,0.016483516483516484,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:0006576,biogenic amine metabolic process,0.7882412330900797,False,"""The chemical reactions and pathways occurring at the level of individual cells involving any of a group of naturally occurring, biologically active amines, such as norepinephrine, histamine, and serotonin, many of which act as neurotransmitters."" [GOC:jl, ISBN:0395825172]",53,389,1,22737,0.002570694087403599,0.018867924528301886,query_1,['GO:0009308']
GO:BP,GO:0071322,cellular response to carbohydrate stimulus,0.7882412330900797,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a carbohydrate stimulus."" [GOC:mah]",53,389,1,22737,0.002570694087403599,0.018867924528301886,query_1,"['GO:0009743', 'GO:1901701']"
GO:BP,GO:0062197,cellular response to chemical stress,0.7902916239422695,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus indicating the organism is under stress."" [PMID:26653712]",118,389,2,22737,0.005141388174807198,0.01694915254237288,query_1,"['GO:0033554', 'GO:0070887']"
GO:BP,GO:1901136,carbohydrate derivative catabolic process,0.792022141616846,False,"""The chemical reactions and pathways resulting in the breakdown of carbohydrate derivative."" [GOC:TermGenie]",119,389,2,22737,0.005141388174807198,0.01680672268907563,query_1,"['GO:0009056', 'GO:1901135']"
GO:BP,GO:0019722,calcium-mediated signaling,0.792022141616846,False,"""Any intracellular signal transduction in which the signal is passed on within the cell via calcium ions."" [GOC:signaling]",54,389,1,22737,0.002570694087403599,0.018518518518518517,query_1,['GO:0141124']
GO:BP,GO:0090332,stomatal closure,0.792022141616846,False,"""The process of closing of stomata, pores in the epidermis of leaves and stems bordered by two guard cells and serving in gas exchange."" [GOC:tb]",54,389,1,22737,0.002570694087403599,0.018518518518518517,query_1,['GO:0010118']
GO:BP,GO:1900424,regulation of defense response to bacterium,0.792022141616846,False,"""Any process that modulates the frequency, rate or extent of defense response to bacterium."" [GOC:TermGenie, PMID:22346749]",54,389,1,22737,0.002570694087403599,0.018518518518518517,query_1,"['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0042742']"
GO:BP,GO:1901606,alpha-amino acid catabolic process,0.7985238442649816,False,"""The chemical reactions and pathways resulting in the breakdown of an alpha-amino acid."" [GOC:TermGenie]",55,389,1,22737,0.002570694087403599,0.01818181818181818,query_1,"['GO:0009063', 'GO:0046395', 'GO:1901605']"
GO:BP,GO:0071470,cellular response to osmotic stress,0.7985238442649816,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell."" [GOC:mah]",55,389,1,22737,0.002570694087403599,0.01818181818181818,query_1,"['GO:0006970', 'GO:0062197', 'GO:0071214']"
GO:BP,GO:0006629,lipid metabolic process,0.8010960528745389,False,"""The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."" [GOC:ma]",922,389,15,22737,0.038560411311053984,0.016268980477223426,query_1,['GO:0044238']
GO:BP,GO:0009739,response to gibberellin,0.8111206012257013,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gibberellin stimulus."" [GOC:jl]",123,389,2,22737,0.005141388174807198,0.016260162601626018,query_1,"['GO:0009725', 'GO:0033993', 'GO:1901700']"
GO:BP,GO:1901659,glycosyl compound biosynthetic process,0.8120264316078596,False,"""The chemical reactions and pathways resulting in the formation of glycosyl compound."" [GOC:pr, GOC:TermGenie]",57,389,1,22737,0.002570694087403599,0.017543859649122806,query_1,['GO:1901137']
GO:BP,GO:0065008,regulation of biological quality,0.8120264316078596,False,"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",439,389,7,22737,0.017994858611825194,0.015945330296127564,query_1,['GO:0065007']
GO:BP,GO:0042542,response to hydrogen peroxide,0.8184663251808145,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen peroxide (H2O2) stimulus."" [GOC:jl]",58,389,1,22737,0.002570694087403599,0.017241379310344827,query_1,['GO:0000302']
GO:BP,GO:0046890,regulation of lipid biosynthetic process,0.8233022589500079,False,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids."" [GOC:ai]",59,389,1,22737,0.002570694087403599,0.01694915254237288,query_1,"['GO:0008610', 'GO:0009889', 'GO:0019216']"
GO:BP,GO:0048653,anther development,0.8233022589500079,False,"""The process whose specific outcome is the progression of the anther over time, from its formation to the mature structure."" [GOC:jid, GOC:sm]",59,389,1,22737,0.002570694087403599,0.01694915254237288,query_1,"['GO:0003006', 'GO:0048443', 'GO:0048856']"
GO:BP,GO:0120255,olefinic compound biosynthetic process,0.8233022589500079,False,"""The chemical reactions and pathways resulting in the formation of an olefinic compound, any compound which contains a carbon-carbon double bond (aka C=C)."" [GOC:krc]",59,389,1,22737,0.002570694087403599,0.01694915254237288,query_1,"['GO:0009058', 'GO:0120254']"
GO:BP,GO:0016042,lipid catabolic process,0.824328323470901,False,"""The chemical reactions and pathways resulting in the breakdown of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [GOC:go_curators]",192,389,3,22737,0.007712082262210797,0.015625,query_1,"['GO:0006629', 'GO:0009056']"
GO:BP,GO:1901605,alpha-amino acid metabolic process,0.8266239056952605,False,"""The chemical reactions and pathways involving an alpha-amino acid."" [GOC:TermGenie]",257,389,4,22737,0.010282776349614395,0.01556420233463035,query_1,"['GO:0006520', 'GO:0019752']"
GO:BP,GO:0010286,heat acclimation,0.8279614608738839,False,"""Any process that increases heat tolerance of an organism in response to high temperatures."" [GOC:tair_curators]",60,389,1,22737,0.002570694087403599,0.016666666666666666,query_1,['GO:0009408']
GO:BP,GO:0031507,heterochromatin formation,0.8346564699043453,False,"""An epigenetic gene silencing mechanism in which chromatin is compacted into heterochromatin, resulting in a chromatin conformation refractory to transcription. This process starts with heterochromatin nucleation, its spreading, and ends with heterochromatin boundary formation."" [PMID:25192661, PMID:33827924]",61,389,1,22737,0.002570694087403599,0.01639344262295082,query_1,"['GO:0022607', 'GO:0045814', 'GO:0070828']"
GO:BP,GO:0141124,intracellular signaling cassette,0.8417606312866743,False,"""An intracellular signaling module that is part of larger signaling pathways that can be initiated either intracellularly or by cell surface receptors. Intracellular signaling cassettes are discrete signaling units that are often shared by multiple signaling pathways."" [GOC:ha, GOC:pg]",131,389,2,22737,0.005141388174807198,0.015267175572519083,query_1,['GO:0035556']
GO:BP,GO:0044085,cellular component biogenesis,0.8417606312866743,False,"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]",1070,389,17,22737,0.043701799485861184,0.01588785046728972,query_1,['GO:0071840']
GO:BP,GO:0051254,positive regulation of RNA metabolic process,0.8499791434537181,False,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",329,389,5,22737,0.012853470437017995,0.015197568389057751,query_1,"['GO:0010604', 'GO:0016070', 'GO:0051252']"
GO:BP,GO:0046165,alcohol biosynthetic process,0.8527210509364541,False,"""The chemical reactions and pathways resulting in the formation of alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom."" [GOC:ai]",64,389,1,22737,0.002570694087403599,0.015625,query_1,"['GO:0006066', 'GO:0044283']"
GO:BP,GO:0016311,dephosphorylation,0.8527329673101537,False,"""The process of removing one or more phosphoric (ester or anhydride) residues from a molecule."" [ISBN:0198506732]",134,389,2,22737,0.005141388174807198,0.014925373134328358,query_1,['GO:0006796']
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,0.8527329673101537,False,"""The chemical reactions and pathways resulting in the formation of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",3011,389,49,22737,0.12596401028277635,0.016273663234805714,query_1,"['GO:0006139', 'GO:0009058']"
GO:BP,GO:0005982,starch metabolic process,0.8543205332994613,False,"""The chemical reactions and pathways involving starch, the most important reserve polysaccharide in plants. It is a glucan consisting of two components, amylose and amylopectin, which are both glucose homopolymers. Starch is synthesized as a temporary storage form of carbon and can be catabolized to produce sucrose."" [ISBN:0198506732]",65,389,1,22737,0.002570694087403599,0.015384615384615385,query_1,['GO:0044042']
GO:BP,GO:0006644,phospholipid metabolic process,0.8543205332994613,False,"""The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester."" [ISBN:0198506732]",202,389,3,22737,0.007712082262210797,0.01485148514851485,query_1,"['GO:0006629', 'GO:0006796', 'GO:0019637']"
GO:BP,GO:0070828,heterochromatin organization,0.8543205332994613,False,"""Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic heterochromatin, a compact and highly condensed form of chromatin."" [GOC:mah]",65,389,1,22737,0.002570694087403599,0.015384615384615385,query_1,['GO:0006325']
GO:BP,GO:0048527,lateral root development,0.8571147846489449,False,"""The process whose specific outcome is the progression of the lateral root over time, from its formation to the mature structure. A lateral root is one formed from pericycle cells located on the xylem radius of the root, as opposed to the initiation of the main root from the embryo proper."" [GOC:tb]",136,389,2,22737,0.005141388174807198,0.014705882352941176,query_1,['GO:0048528']
GO:BP,GO:0055082,intracellular chemical homeostasis,0.8571147846489449,False,"""A homeostatic process involved in the maintenance of a steady state level of a chemical within a cell."" [GOC:isa_complete, GOC:jid]",136,389,2,22737,0.005141388174807198,0.014705882352941176,query_1,"['GO:0019725', 'GO:0048878']"
GO:BP,GO:0006457,protein folding,0.8634887903992601,False,"""The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."" [GOC:go_curators, GOC:rb]",138,389,2,22737,0.005141388174807198,0.014492753623188406,query_1,"['GO:0009987', 'GO:0051604']"
GO:BP,GO:0046686,response to cadmium ion,0.8634887903992601,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."" [GOC:ai]",67,389,1,22737,0.002570694087403599,0.014925373134328358,query_1,['GO:0010038']
GO:BP,GO:0009932,cell tip growth,0.8634887903992601,False,"""Growth that occurs specifically at the tip of a cell."" [GOC:jid]",138,389,2,22737,0.005141388174807198,0.014492753623188406,query_1,['GO:0009826']
GO:BP,GO:0030258,lipid modification,0.8683249299951312,False,"""The covalent alteration of one or more fatty acids in a lipid, resulting in a change in the properties of the lipid."" [GOC:mah]",68,389,1,22737,0.002570694087403599,0.014705882352941176,query_1,['GO:0006629']
GO:BP,GO:0002239,response to oomycetes,0.8704527556672177,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from an oomycetes."" [GOC:add, PMID:16497589]",69,389,1,22737,0.002570694087403599,0.014492753623188406,query_1,['GO:0051707']
GO:BP,GO:0016036,cellular response to phosphate starvation,0.8704527556672177,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of deprivation of phosphate."" [GOC:jl]",69,389,1,22737,0.002570694087403599,0.014492753623188406,query_1,['GO:0009267']
GO:BP,GO:0010102,lateral root morphogenesis,0.8704527556672177,False,"""The process in which the anatomical structures of a lateral root are generated and organized. A lateral root is one formed from pericycle cells located on the xylem radius of the root, as opposed to the initiation of the main root from the embryo proper."" [GOC:tair_curators]",69,389,1,22737,0.002570694087403599,0.014492753623188406,query_1,"['GO:0010101', 'GO:0048527']"
GO:BP,GO:0006865,amino acid transport,0.8704527556672177,False,"""The directed movement of amino acids, organic acids containing one or more amino substituents, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",69,389,1,22737,0.002570694087403599,0.014492753623188406,query_1,['GO:0006810']
GO:BP,GO:0048507,meristem development,0.8707977827734873,False,"""The process whose specific outcome is the progression of the meristem over time, from its formation to the mature structure."" [GOC:jid]",276,389,4,22737,0.010282776349614395,0.014492753623188406,query_1,['GO:0009888']
GO:BP,GO:0048573,"photoperiodism, flowering",0.8713245299044023,False,"""A change from the vegetative to the reproductive phase as a result of detection of, or exposure to, a period of light or dark of a given length. The length of the period of light or dark required to initiate the change is set relative to a particular duration known as the 'critical day length'. The critical day length varies between species."" [GOC:jid, GOC:pj, ISBN:0582015952, ISBN:0697037754, ISBN:0709408862]",142,389,2,22737,0.005141388174807198,0.014084507042253521,query_1,"['GO:0009648', 'GO:0010228']"
GO:BP,GO:0010101,post-embryonic root morphogenesis,0.8713245299044023,False,"""The process in which the anatomical structures of the post-embryonic root are generated and organized. The post-embryonic root is the root formed after the embryonic phase has been completed."" [GOC:tb]",70,389,1,22737,0.002570694087403599,0.014285714285714285,query_1,"['GO:0010015', 'GO:0048528', 'GO:0090697']"
GO:BP,GO:0015748,organophosphate ester transport,0.8713245299044023,False,"""The directed movement of organophosphate esters into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Organophosphate esters are small organic molecules containing phosphate ester bonds."" [GOC:mcc]",70,389,1,22737,0.002570694087403599,0.014285714285714285,query_1,['GO:0006810']
GO:BP,GO:0009740,gibberellic acid mediated signaling pathway,0.8713245299044023,False,"""The series of molecular signals mediated by the detection of gibberellic acid."" [GOC:sm]",70,389,1,22737,0.002570694087403599,0.014285714285714285,query_1,['GO:0010476']
